zone_rank,cluster_id,accident_count,avg_severity,max_severity,center_lat,center_lng,lat_min,lat_max,lng_min,lng_max
535,225,14,1.929,2,30.402493,-97.71754564285713,30.402283,30.403669,-97.717667,-97.716866
536,595,14,1.929,2,30.236396000000003,-97.78413721428572,30.23617,30.23719,-97.784271,-97.783646
537,701,14,1.929,2,30.296621785714287,-97.85786821428572,30.296223,30.296926000000006,-97.858451,-97.857411
538,129,14,1.857,2,30.1383985,-97.67865385714286,30.138271000000003,30.138841,-97.678735,-97.678364
539,897,13,2.077,3,30.305076533076925,-97.93604101692307,30.30500293,30.305118,-97.93615222,-97.935977
540,71,13,2.0,2,30.163424769230765,-97.79160807692307,30.16342,30.163459999999997,-97.791672,-97.7916
541,99,13,2.0,2,30.333439538461544,-97.77606284615385,30.33343300000001,30.33345,-97.776077,-97.776054
542,136,13,2.0,2,30.256714384615385,-97.87677176923077,30.256391,30.256876,-97.877069,-97.875325
543,166,13,2.0,2,30.304499923076925,-97.72636607692309,30.302586,30.305532,-97.727921,-97.725609
544,240,13,2.0,2,30.394982615384613,-97.8313166923077,30.394918,30.395023,-97.831345,-97.831299
545,265,13,2.0,2,30.306722,-97.9309093076923,30.306479,30.307329,-97.931322,-97.929878
546,346,13,2.0,2,30.352779615384613,-97.6389946923077,30.35277,30.352786,-97.639,-97.638991
547,356,13,2.0,2,30.36305807692308,-97.81824530769231,30.362671,30.363528,-97.81855,-97.817528
548,370,13,2.0,2,30.360666461538464,-97.70599946153847,30.36053,30.361716,-97.706093,-97.705337
549,421,13,2.0,2,30.38070776923077,-97.88473692307691,30.380699,30.380718,-97.884766,-97.884712
550,428,13,2.0,2,30.17135723076923,-97.70045569230768,30.170469,30.172548,-97.70121,-97.699898
551,528,13,2.0,2,30.173271769230773,-97.83061823076923,30.173140000000004,30.173559,-97.832382,-97.829627
552,568,13,2.0,2,30.324987846153842,-97.9581753076923,30.324982,30.32502,-97.958199,-97.95816
553,576,13,2.0,2,30.393985615384615,-97.71774715384616,30.39378,30.394213,-97.718216,-97.717346
554,613,13,2.0,2,30.197434615384616,-97.7047743076923,30.197373,30.197454,-97.704842,-97.704742
555,621,13,2.0,2,30.328541692307695,-97.71299461538462,30.328499,30.328811,-97.713007,-97.712956
556,633,13,2.0,2,30.15759761538462,-97.80030053846153,30.15744,30.157940000000004,-97.800434,-97.800208
557,640,13,2.0,2,30.37198353846154,-97.61347492307692,30.371624,30.372969,-97.614525,-97.612343
558,766,13,2.0,2,30.396726076923077,-97.92197038461539,30.396369,30.396839,-97.92334,-97.920293
559,781,13,2.0,3,30.256292076923078,-97.55464484615385,30.256073,30.25688,-97.554855,-97.554594
560,822,13,2.0,2,30.227881846153846,-97.94228484615384,30.227294,30.228029,-97.943702,-97.94194
561,839,13,2.0,2,30.294079615384614,-97.70011915384615,30.29315200000001,30.294331,-97.700195,-97.699889
562,844,13,2.0,2,30.31185876923077,-97.65796553846153,30.310909,30.312885,-97.658233,-97.657799
563,874,13,2.0,2,30.296036307692308,-98.01067853846153,30.296034,30.29604,-98.010689,-98.01067
564,933,13,2.0,2,30.32757123076923,-97.62653946153847,30.327069,30.327923,-97.627285,-97.625908
565,940,13,2.0,2,30.382451615384618,-97.64212853846153,30.381801,30.383101,-97.642822,-97.641468
566,960,13,2.0,2,30.394047999999998,-97.6809766923077,30.393124,30.395917,-97.681354,-97.680204
567,1070,13,2.0,2,30.21962369230769,-97.635452,30.218233,30.220688,-97.636435,-97.634151
568,329,13,1.923,2,30.24620584615385,-97.92715207692308,30.24599000000001,30.246425,-97.927223,-97.926778
569,788,13,1.923,2,30.163051384615382,-97.74249476923077,30.162317,30.163538,-97.743828,-97.74054
570,899,13,1.923,2,30.251814923076925,-97.8586953846154,30.251682,30.251861,-97.858746,-97.858658
571,896,13,1.846,2,30.137581153846153,-97.66497738461538,30.137565999999996,30.137737,-97.666679,-97.664719
572,164,12,2.167,3,30.32278475,-97.8143395,30.322704,30.32283,-97.814445,-97.814175
573,1122,12,2.167,4,30.259622435629336,-97.60092813751959,30.259531,30.25964141,-97.601067,-97.600897
574,348,12,2.083,3,30.21687108333334,-97.84590383333334,30.216412,30.21692100000001,-97.845993,-97.845879
575,553,12,2.083,3,30.322221583333334,-97.65309583333334,30.322084000000004,30.322621,-97.653734,-97.652283
576,929,12,2.083,3,30.314535916666667,-97.85540908333333,30.314295,30.314729999999997,-97.85585,-97.854843
577,149,12,2.0,2,30.299005249999997,-98.004138,30.299003999999996,30.299009,-98.00415,-98.004132
578,205,12,2.0,2,30.329147666666668,-97.67420449999999,30.32905,30.329873,-97.67553,-97.674057
579,267,12,2.0,2,30.230666666666664,-97.69470266666667,30.228546,30.231540999999996,-97.695534,-97.693932
580,383,12,2.0,2,30.240543916666667,-97.5861325,30.240499,30.240854,-97.586671,-97.586067
581,427,12,2.0,2,30.237706083333332,-97.66234616666667,30.237671,30.237742,-97.662363,-97.662331
582,524,12,2.0,2,30.432580166666668,-97.73859675,30.431224,30.433903000000004,-97.739176,-97.737507
583,562,12,2.0,2,30.182919,-97.78675175000001,30.18178,30.183236,-97.789024,-97.784073
584,572,12,2.0,2,30.435829333333334,-97.68892199999999,30.434874,30.436131,-97.689764,-97.687885
585,598,12,2.0,2,30.372116666666667,-97.70320766666667,30.372114,30.37212,-97.703217,-97.703201
586,626,12,2.0,2,30.30310466666667,-97.76432008333335,30.302637,30.303631,-97.764411,-97.76428
587,685,12,2.0,2,30.39153275,-97.84759616666668,30.390220000000006,30.391759000000004,-97.848166,-97.847442
588,721,12,2.0,2,30.421860249999998,-97.75476658333334,30.4205,30.422449,-97.755798,-97.753342
589,722,12,2.0,2,30.227231833333335,-97.698732,30.225656,30.228769,-97.699905,-97.697594
590,736,12,2.0,2,30.18314816666667,-97.81276666666666,30.181618,30.18432,-97.814827,-97.811523
591,752,12,2.0,2,30.313294,-97.65257150000001,30.312708,30.314444,-97.652817,-97.651675
592,760,12,2.0,2,30.256389916666667,-97.89222516666666,30.255877,30.256689,-97.893135,-97.890709
593,790,12,2.0,2,30.303255250000003,-97.843704,30.302679,30.303732,-97.844086,-97.843193
594,798,12,2.0,2,30.389075500000004,-97.68303033333332,30.388175,30.389353000000003,-97.683399,-97.682915
595,826,12,2.0,2,30.280805916666665,-97.60967708333334,30.28023,30.28166,-97.610039,-97.609123
596,831,12,2.0,2,30.189763000000003,-97.7029835,30.189739000000007,30.189779,-97.70299,-97.70298
597,865,12,2.0,2,30.229125416666665,-97.93926291666666,30.228923,30.229609999999997,-97.939774,-97.938049
598,886,12,2.0,2,30.158116916666668,-97.74456075,30.1577,30.159148,-97.745949,-97.743622
599,286,12,1.917,2,30.492622833333332,-97.77307375,30.49255,30.492844,-97.7733,-97.772362
600,674,12,1.917,2,30.230035083333334,-97.79585866666667,30.229759,30.230413,-97.797054,-97.794628
601,1094,11,2.364,4,30.280360864875203,-97.58229068777882,30.27956,30.281784,-97.58322,-97.581314
602,359,11,2.182,4,30.391998272727275,-97.75680172727272,30.391969,30.392021000000003,-97.756842,-97.756751
603,518,11,2.091,3,30.3412,-97.77675345454546,30.34119,30.341204,-97.77694,-97.77562
604,75,11,2.0,2,30.11377231291558,-97.74858117060221,30.113374,30.113883,-97.748857,-97.74850487662437
605,181,11,2.0,2,30.302204363636363,-97.70813899999999,30.300976,30.303526,-97.709068,-97.707298
606,194,11,2.0,2,30.457529272727268,-97.83428381818182,30.457342,30.457604999999997,-97.834412,-97.833002
607,196,11,2.0,2,30.24581509090909,-97.68018663636363,30.2458,30.245831,-97.680191,-97.680183
608,218,11,2.0,2,30.257917727272726,-97.78753118181818,30.257917,30.257919,-97.787537,-97.787521
609,220,11,2.0,2,30.389354454545455,-97.65539909090909,30.388209000000003,30.390837,-97.656342,-97.653734
610,337,11,2.0,2,30.392433727272728,-97.67511,30.392433,30.392435,-97.67511,-97.67511
611,345,11,2.0,2,30.360288636363634,-97.83169099999999,30.360155,30.361082,-97.831734,-97.83152
612,398,11,2.0,2,30.298710064605064,-97.62315272607212,30.298519,30.299217,-97.623291,-97.622818
613,529,11,2.0,2,30.391387545454542,-97.9377699090909,30.390879,30.391636,-97.938675,-97.937317
614,539,11,2.0,2,30.247115090909094,-97.88276745454546,30.24655,30.248027,-97.883026,-97.882301
615,550,11,2.0,2,30.450332945194546,-97.74735749175596,30.450266,30.450359,-97.747429,-97.747324
616,551,11,2.0,2,30.297716036706447,-97.92714831093582,30.296448,30.29911,-97.928314,-97.926852
617,563,11,2.0,2,30.241735636363636,-97.8371029090909,30.241184000000004,30.241858,-97.837257,-97.836182
618,580,11,2.0,2,30.308081454545455,-97.95248963636364,30.308044,30.308146,-97.952728,-97.952232
619,625,11,2.0,2,30.284603727272728,-97.69067618181818,30.28447,30.284735,-97.691467,-97.689842
620,642,11,2.0,2,30.17932472727273,-97.83541736363637,30.178202,30.1805,-97.836703,-97.83358
621,646,11,2.0,2,30.300856454545453,-97.82751563636363,30.300143,30.30238300000001,-97.8279,-97.826945
622,649,11,2.0,2,30.34447754545455,-97.668588,30.344064000000003,30.344523,-97.668842,-97.668549
623,665,11,2.0,2,30.25297618181818,-97.57935818181818,30.251766,30.253401,-97.580177,-97.579038
624,666,11,2.0,2,30.32956018181818,-97.77601354545455,30.329299,30.33031,-97.777433,-97.77581
625,673,11,2.0,2,30.452441909090908,-97.82213563636364,30.45232,30.453125,-97.822802,-97.822019
626,687,11,2.0,2,30.352463636363634,-97.75757072727274,30.351351,30.352982,-97.758148,-97.756989
627,719,11,2.0,2,30.347399454545453,-97.61382790909092,30.34691,30.347618,-97.615601,-97.612373
628,720,11,2.0,2,30.185295909090907,-97.7643979090909,30.183901,30.186268,-97.765251,-97.763878
629,737,11,2.0,2,30.429486090909094,-97.74098127272727,30.429449,30.429604,-97.741325,-97.74086
630,791,11,2.0,2,30.360568454545454,-97.64085627272726,30.359446999999996,30.361718,-97.641869,-97.639809
631,800,11,2.0,2,30.367345454545454,-97.89045745454546,30.367043,30.367611,-97.890785,-97.890092
632,812,11,2.0,2,30.282545090909085,-97.810361,30.281708,30.282735,-97.810883,-97.810242
633,881,11,2.0,2,30.159367,-97.74937854545455,30.158088,30.160582,-97.751518,-97.747452
634,907,11,2.0,2,30.44519152397456,-97.69649540576138,30.443214,30.445841,-97.697052,-97.695457
635,934,11,2.0,2,30.338813636363636,-97.96979745454546,30.338728000000003,30.339094,-97.97035,-97.969681
636,52,11,1.909,2,30.347395454545453,-97.72310945454545,30.345948999999997,30.348362,-97.723873,-97.721649
637,297,11,1.909,2,30.35784336363636,-97.67885981818182,30.356446999999996,30.358659999999997,-97.679939,-97.677773
638,418,11,1.909,2,30.446674090909088,-97.78020590909091,30.446577,30.447228999999997,-97.780983,-97.780083
639,586,11,1.909,2,30.344892727272725,-97.701561,30.344437,30.344971,-97.701752,-97.700616
640,829,11,1.909,2,30.202091818181817,-97.79253272727273,30.20072,30.203407,-97.793449,-97.791315
641,892,11,1.818,2,30.15636945454545,-97.71378954545456,30.154711,30.156990000000004,-97.713928,-97.713699
642,1037,10,2.4,4,30.3102326,-97.8465898,30.30993,30.310736,-97.84874,-97.845126
643,942,10,2.2,4,30.394951600000002,-97.75477570000001,30.394737,30.395612,-97.755337,-97.75425
644,183,10,2.1,3,30.3606732,-97.7479879,30.36067,30.36068,-97.747993,-97.747978
645,435,10,2.1,3,30.381993899999998,-97.6941609,30.380369,30.382639,-97.695152,-97.693397
646,486,10,2.1,3,30.2907011,-98.02080889999999,30.2907,30.290703000000004,-98.020905,-98.020798
647,890,10,2.1,3,30.4221233,-97.7941549,30.421315999999997,30.422614000000006,-97.795418,-97.793505
648,26,10,2.0,2,30.4288473,-97.7485592,30.428785,30.428869,-97.748596,-97.748517
649,132,10,2.0,2,30.238204500000002,-97.5897996,30.237779999999997,30.2393,-97.589915,-97.589485
650,232,10,2.0,2,30.2551078,-97.8010003,30.254953000000004,30.255381,-97.801208,-97.800529
651,252,10,2.0,2,30.4373776,-97.7604876,30.43737,30.437389000000003,-97.760506,-97.76046
652,294,10,2.0,2,30.3290213,-97.7203243,30.328792,30.329659999999997,-97.720459,-97.719917
653,303,10,2.0,2,30.306358699999997,-97.6853766,30.305196999999996,30.307115999999997,-97.686691,-97.684464
654,314,10,2.0,2,30.289119799999998,-97.8180058,30.288215,30.28952,-97.818741,-97.816371
655,353,10,2.0,2,30.2295592,-97.8918059,30.229521,30.229777,-97.893297,-97.891555
656,354,10,2.0,2,30.088707,-97.7147837,30.088699,30.088709,-97.71479,-97.71476
657,371,10,2.0,2,30.2204702,-97.8579343,30.220009,30.220881,-97.858627,-97.857803
658,422,10,2.0,2,30.361327499999998,-97.70767,30.361326,30.36133,-97.70768,-97.707664
659,470,10,2.0,2,30.38508120000001,-97.712579,30.385056,30.38508400000001,-97.712585,-97.712525
660,490,10,2.0,2,30.3093735,-97.6547561,30.308125,30.309569,-97.655063,-97.653015
661,501,10,2.0,2,30.144699100000004,-97.81092140000001,30.144613,30.145361,-97.811592,-97.810822
662,534,10,2.0,2,30.4705231,-97.6744615,30.469649,30.471059000000004,-97.67503,-97.674083
663,536,10,2.0,2,30.3239292,-97.709825,30.323735,30.323953999999997,-97.709877,-97.709421
664,543,10,2.0,2,30.3046554,-97.6641269,30.304159,30.304999,-97.665413,-97.663543
665,544,10,2.0,2,30.324593400000005,-97.6893331,30.324340000000007,30.324646,-97.689499,-97.689308
666,577,10,2.0,2,30.349956400000003,-97.67027279999999,30.349952,30.34996,-97.670306,-97.670242
667,587,10,2.0,2,30.3806777,-97.9446173,30.38043,30.380923,-97.944832,-97.94441
668,635,10,2.0,2,30.154270732332726,-97.80054695622015,30.154169,30.154844,-97.800631,-97.800453
669,651,10,2.0,2,30.2282869,-97.8616196,30.228140000000003,30.229047,-97.862868,-97.861359
670,667,10,2.0,2,30.265842600000003,-97.70295,30.26417,30.26672,-97.704262,-97.70217
671,671,10,2.0,2,30.216742699999998,-97.8492079,30.215778000000004,30.217932,-97.850938,-97.847994
672,681,10,2.0,2,30.412224300000002,-97.9265179,30.411985,30.412914,-97.926856,-97.924764
673,688,10,2.0,2,30.1646726,-97.7247031,30.16400100000001,30.165295,-97.724968,-97.723495
674,700,10,2.0,2,30.404629399999997,-97.8721992,30.40457,30.404693,-97.872241,-97.872092
675,741,10,2.0,2,30.1588626,-97.728508,30.158819,30.15901,-97.728629,-97.727904
676,820,10,2.0,2,30.455966999999998,-97.8060464,30.455727000000003,30.456381,-97.807045,-97.804634
677,852,10,2.0,2,30.298204100000003,-97.6618247,30.296227,30.298964,-97.662445,-97.66129
678,872,10,2.0,2,30.3299868,-97.6054589,30.329959999999996,30.330066,-97.605503,-97.605301
679,887,10,2.0,2,30.3443325,-97.72528270000001,30.342184000000003,30.345948999999997,-97.726479,-97.724808
680,906,10,2.0,2,30.4322229,-97.8415075,30.430908,30.433886,-97.841958,-97.840944
681,932,10,2.0,2,30.3823758,-97.7210126,30.38237,30.382399,-97.721031,-97.721008
682,951,10,2.0,2,30.095061904827844,-97.67625736264401,30.09453,30.095192,-97.676347,-97.675674
683,954,10,2.0,2,30.2334812,-97.98076,30.233345,30.233509,-97.98085,-97.98013
684,957,10,2.0,2,30.189105899999998,-97.7863695,30.188633000000006,30.189665,-97.787766,-97.785423
685,969,10,2.0,2,30.140474599999997,-97.8357865,30.140448,30.140551,-97.83802,-97.834785
686,974,10,2.0,2,30.372707600000002,-97.7491136,30.371791,30.373119,-97.750034,-97.74794
687,983,10,2.0,2,30.3315696,-97.61852619999999,30.33122800000001,30.332788,-97.620026,-97.616096
688,1062,10,2.0,2,30.232828599999998,-97.9872944,30.232705,30.232908,-97.988036,-97.986297
689,1091,10,2.0,2,30.275780296709502,-97.89814430549988,30.275326967095012,30.276962,-97.898721,-97.89788
690,1112,10,2.0,2,30.378301099999998,-97.6361679,30.377877,30.378869,-97.637399,-97.63552
691,476,10,1.9,2,30.2840656,-97.67147259999999,30.283974,30.284658,-97.671647,-97.670578
692,284,9,2.222,4,30.387515999999998,-97.89733277777778,30.387412,30.387646000000004,-97.898539,-97.896283
693,1009,9,2.222,3,30.480093444444442,-97.674632,30.479595,30.480604,-97.675827,-97.674278
694,936,9,2.111,3,30.38132577777778,-97.70210388888889,30.379739,30.382218,-97.703163,-97.701375
695,140,9,2.0,2,30.15265011111111,-97.85689566666666,30.152648,30.152659999999997,-97.856903,-97.856893
696,201,9,2.0,2,30.288586555555558,-97.58381444444444,30.288578,30.288601,-97.584389,-97.583519
697,203,9,2.0,2,30.30061811111111,-97.78964,30.29987,30.30162,-97.790965,-97.788459
698,207,9,2.0,2,30.199203444444443,-97.78151555555556,30.198601,30.20076,-97.78184,-97.7808
699,215,9,2.0,2,30.29319166666667,-97.72551688888889,30.293179,30.293289,-97.725728,-97.725479
700,378,9,2.0,2,30.366201111111113,-97.89613122222221,30.365898,30.366584999999997,-97.897161,-97.895859
701,400,9,2.0,2,30.414941999999996,-97.667254,30.41493,30.414948,-97.66729,-97.667236
702,406,9,2.0,2,30.131695555555552,-97.77734388888888,30.131269,30.131759999999996,-97.777458,-97.776478
703,411,9,2.0,2,30.383242111111112,-97.74458655555556,30.383221,30.383259,-97.744591,-97.744583
704,419,9,2.0,2,30.189320666666667,-97.85685377777777,30.189063,30.190184,-97.857346,-97.856719
705,548,9,2.0,2,30.471439555555556,-97.76265211111111,30.471396999999996,30.47147,-97.762787,-97.762558
706,574,9,2.0,2,30.39308388888889,-97.72114066666667,30.393027000000004,30.393101,-97.721184,-97.720909
707,584,9,2.0,2,30.36258533333333,-97.89998366666666,30.362305,30.363074,-97.900582,-97.899455
708,659,9,2.0,2,30.284284999999997,-97.875291,30.28422,30.284751,-97.875359,-97.87502
709,661,9,2.0,2,30.319812999999996,-97.95262066666666,30.31975,30.320296999999997,-97.953346,-97.95253
710,663,9,2.0,2,30.364768222222224,-97.73518122222222,30.363199,30.365773,-97.736351,-97.733856
711,707,9,2.0,2,30.380830111111113,-97.71069888888888,30.380482,30.380877,-97.710989,-97.710662
712,724,9,2.0,2,30.325991666666667,-97.68843344444444,30.325840000000003,30.327001,-97.688515,-97.687797
713,730,9,2.0,2,30.415488222222223,-97.68811077777778,30.4151,30.416412,-97.688652,-97.686432
714,738,9,2.0,2,30.326489888888887,-97.72897366666666,30.325779,30.32658,-97.729443,-97.728912
715,772,9,2.0,2,30.20832788888889,-97.79258355555555,30.2073,30.209393,-97.794022,-97.791779
716,773,9,2.0,2,30.460074888888887,-97.67604722222222,30.45973,30.460752000000006,-97.67627,-97.675617
717,778,9,2.0,2,30.174330444444447,-97.79025088888889,30.174271,30.174383,-97.791023,-97.789642
718,783,9,2.0,2,30.408160333333328,-97.8745471111111,30.408023999999997,30.408533,-97.874832,-97.874428
719,855,9,2.0,2,30.397554222222222,-97.67964066666667,30.397491,30.397636,-97.679643,-97.679634
720,880,9,2.0,2,30.257251222222223,-97.90446577777779,30.256857,30.258131,-97.90538,-97.904047
721,925,9,2.0,2,30.147271222222223,-97.79958822222221,30.145385,30.148888,-97.800017,-97.798899
722,949,9,2.0,2,30.243409627555163,-97.61303760433788,30.243376,30.24346232399825,-97.613075,-97.612978
723,950,9,2.0,2,30.326425444444446,-97.58270333333333,30.326416,30.326433,-97.58271,-97.582695
724,952,9,2.0,2,30.145259222222226,-97.73008644444445,30.14525,30.145333,-97.730087,-97.730082
725,959,9,2.0,2,30.180878111111113,-97.88197188888888,30.180503,30.18116400000001,-97.88284,-97.880997
726,961,9,2.0,2,30.202734888888887,-97.66786155555556,30.20257800000001,30.203056,-97.669374,-97.666957
727,965,9,2.0,2,30.197143222222223,-97.86843466666667,30.195601,30.198025,-97.869724,-97.867905
728,971,9,2.0,2,30.481671444444448,-97.74512333333332,30.481419,30.481705,-97.745967,-97.744835
729,985,9,2.0,2,30.319231444444444,-97.67958244444445,30.318314,30.319731,-97.680115,-97.678677
730,999,9,2.0,2,30.12172688888889,-97.6677281111111,30.1217,30.121737,-97.667747,-97.667667
731,1004,9,2.0,2,30.408897603333337,-97.70609110777778,30.40884,30.40892243,-97.706147,-97.705809
732,1007,9,2.0,2,30.256439333333333,-97.69555377777777,30.256159000000004,30.256477,-97.695733,-97.695525
733,1026,9,2.0,2,30.32566133333334,-97.63981822222223,30.325409000000004,30.32579,-97.640588,-97.639427
734,1028,9,2.0,2,30.47403744444445,-97.77571577777778,30.47368,30.474739000000003,-97.777412,-97.774345
735,1029,9,2.0,2,30.30574,-97.65639433333334,30.30525,30.306718,-97.656703,-97.655768
736,1072,9,2.0,2,30.225272333333336,-97.69526966666666,30.225013,30.22576500000001,-97.695697,-97.694984
737,903,9,1.889,2,30.323975555555553,-97.698025,30.323965,30.324015000000006,-97.698036,-97.697958
738,734,8,2.25,3,30.10229375,-97.811566,30.101574,30.102949,-97.812111,-97.811089
739,1036,8,2.25,3,30.3350485,-97.588018125,30.333675,30.336516999999997,-97.588745,-97.587204
740,1044,8,2.25,4,30.439650750000002,-97.873655875,30.438584999999996,30.439803,-97.87372,-97.873207
741,869,8,2.125,3,30.3168485,-97.85968075,30.316844,30.316851,-97.859683,-97.85968
742,1074,8,2.125,3,30.261663125,-97.67818175,30.260709999999996,30.262381,-97.679329,-97.677101
743,22,8,2.0,2,30.323045999999998,-97.87318425000001,30.32304,30.323048,-97.873192,-97.873161
744,56,8,2.0,2,30.38792508924771,-97.66077019448181,30.38689,30.38900971398168,-97.661179,-97.66020655585449
745,110,8,2.0,2,30.1945815,-97.69555375,30.194228999999996,30.195002,-97.696007,-97.69503
746,143,8,2.0,2,30.374302125,-97.88562300000001,30.37428,30.374371000000004,-97.885727,-97.885585
747,247,8,2.0,2,30.377005,-97.932933125,30.37533,30.378361,-97.933861,-97.931314
748,253,8,2.0,2,30.23102675,-97.9752795,30.230644,30.231211,-97.97561,-97.974617
749,278,8,2.0,2,30.13357275,-97.75519725,30.13357,30.133581,-97.755203,-97.75518
750,313,8,2.0,2,30.188639000000002,-97.686012625,30.188067,30.188865000000003,-97.686292,-97.685822
751,333,8,2.0,2,30.190878375,-97.8451425,30.19075,30.191677,-97.845261,-97.844543
752,355,8,2.0,2,30.38661325,-97.706010125,30.386341,30.386738,-97.706268,-97.70546
753,372,8,2.0,2,30.313162875,-97.88137175,30.312708,30.313857,-97.881989,-97.880693
754,376,8,2.0,2,30.28458343094458,-97.91671405941925,30.284571000000003,30.284594,-97.917157,-97.916625737677
755,413,8,2.0,2,30.214044875,-97.67256875,30.214001,30.214066,-97.6726,-97.672562
756,415,8,2.0,3,30.329811624999998,-97.585317625,30.328955,30.331128999999997,-97.586403,-97.584702
757,489,8,2.0,2,30.35988675,-97.78076949999999,30.358873,30.360632,-97.782115,-97.779396
758,514,8,2.0,2,30.313324625,-97.852662,30.312981,30.313402000000004,-97.852806,-97.851845
759,538,8,2.0,2,30.4282995,-97.78307125,30.428295,30.428305,-97.78311,-97.783051
760,555,8,2.0,2,30.198652499999998,-97.76858200000001,30.198648,30.198659999999997,-97.7686,-97.76857
761,594,8,2.0,2,30.15859,-97.85994625000001,30.158287,30.159706,-97.860008,-97.859924
762,601,8,2.0,2,30.138403250000003,-97.8024385,30.13839,30.138452,-97.802601,-97.802378
763,657,8,2.0,2,30.288622875,-98.04979,30.288533,30.288654,-98.049946,-98.049726
764,672,8,2.0,2,30.393383249999996,-97.739830375,30.393364,30.393455,-97.739899,-97.739562
765,682,8,2.0,2,30.42149275,-97.7156185,30.421470000000006,30.421511,-97.71563,-97.715578
766,689,8,2.0,2,30.310270125,-97.762499875,30.310041,30.310312,-97.762604,-97.761909
767,703,8,2.0,2,30.346117500000002,-97.70021750000001,30.3461,30.346128000000004,-97.700218,-97.700216
768,710,8,2.0,2,30.2100985,-97.822014,30.209999,30.210319,-97.822388,-97.821854
769,732,8,2.0,2,30.2827265,-97.613678625,30.282726,30.282729999999997,-97.613739,-97.61367
770,745,8,2.0,2,30.381614,-97.71804575,30.381599,30.381619,-97.718059,-97.717987
771,749,8,2.0,2,30.2283905,-97.7107705,30.228251,30.228533,-97.710991,-97.710538
772,765,8,2.0,2,30.230963,-97.931766875,30.230960999999997,30.230965,-97.93177,-97.931763
773,767,8,2.0,2,30.211220977500002,-97.75857915875,30.210788,30.21129,-97.758705,-97.757736
774,785,8,2.0,2,30.34939375,-97.771860625,30.3489,30.350140000000003,-97.772072,-97.771538
775,794,8,2.0,2,30.430723875,-97.74377425,30.430716,30.430731,-97.743782,-97.743767
776,808,8,2.0,2,30.37689625,-97.9465285,30.376894,30.3769,-97.946533,-97.946525
777,824,8,2.0,2,30.237337,-97.587777375,30.236879,30.238226,-97.588043,-97.587234
778,827,8,2.0,2,30.161094875,-97.800418125,30.159962,30.161696000000006,-97.800581,-97.800316
779,851,8,2.0,2,30.381551125000005,-97.930347,30.38155,30.38155200000001,-97.930359,-97.930328
780,861,8,2.0,2,30.35892125,-97.681648875,30.358486,30.359337,-97.682473,-97.680831
781,863,8,2.0,2,30.214753125,-97.814422375,30.214355,30.215832,-97.814829,-97.813513
782,868,8,2.0,2,30.29718825,-97.675697625,30.296626,30.297432,-97.676026,-97.67551
783,879,8,2.0,2,30.233372875,-97.76881125,30.232761,30.233719,-97.769531,-97.767532
784,882,8,2.0,2,30.231488875,-97.70303775,30.231113,30.231890000000003,-97.703682,-97.702469
785,889,8,2.0,2,30.2234155,-97.722522625,30.223049,30.224188,-97.723016,-97.722298
786,908,8,2.0,2,30.184718375,-97.749167375,30.18362,30.185589,-97.749741,-97.748787
787,913,8,2.0,2,30.23914875,-97.735427625,30.2387,30.239313,-97.735968,-97.735237
788,923,8,2.0,2,30.46479725,-97.8077355,30.464718,30.464971,-97.80793,-97.807235
789,941,8,2.0,2,30.390708375,-97.75973875,30.390102,30.391743,-97.761337,-97.758942
790,943,8,2.0,2,30.357098875000002,-97.907190875,30.356061,30.357401,-97.908658,-97.906845
791,981,8,2.0,2,30.307849875,-97.643083625,30.307599,30.308292,-97.643272,-97.642649
792,1003,8,2.0,2,30.157123750000004,-97.768956125,30.155859000000003,30.157903000000005,-97.76934,-97.768501
793,1008,8,2.0,2,30.37319075,-97.712241875,30.372513,30.374096,-97.712569,-97.712135
794,1019,8,2.0,2,30.403266125000002,-97.67256875,30.403259,30.403269,-97.672592,-97.67256
795,1035,8,2.0,2,30.340723125,-97.8632215,30.339367,30.341244,-97.863947,-97.862953
796,1038,8,2.0,2,30.21417775,-97.704102625,30.213287,30.215096999999997,-97.706131,-97.702248
797,1059,8,2.0,2,30.130690996081515,-97.6959518224916,30.129890000000003,30.132004,-97.69603,-97.695908
798,1075,8,2.0,2,30.11279175,-97.7824165,30.112675,30.11282700000001,-97.783012,-97.78186
799,1095,8,2.0,2,30.261118625,-97.6197175,30.261087,30.261334,-97.619997,-97.619675
800,1100,8,2.0,2,30.422833125,-97.789523125,30.422407,30.423092,-97.790754,-97.78759
801,1101,8,2.0,2,30.155750875000003,-97.77444750000001,30.155394,30.157187,-97.775247,-97.774246
802,1121,8,2.0,2,30.155672,-97.695441,30.155672,30.155672,-97.695441,-97.695441
803,715,8,1.875,2,30.312535375,-97.67712325,30.311632,30.313206,-97.677896,-97.676018
804,774,8,1.875,2,30.332388,-98.00069225,30.332217,30.332451,-98.000858,-98.000633
805,809,8,1.875,2,30.260705500000004,-97.88459,30.260391,30.261171,-97.885139,-97.88412
806,838,8,1.875,2,30.204681625,-97.735939,30.20397,30.204857,-97.73629,-97.734413
807,857,8,1.875,2,30.31234075,-97.735246,30.312189,30.312735,-97.735367,-97.734975
808,870,8,1.875,2,30.308106,-97.893138875,30.308083,30.308241,-97.893204,-97.892807
809,884,8,1.875,2,30.2150725,-97.758206125,30.214708,30.21534,-97.759468,-97.757278
